,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,game_date_dt,game_month
8794,FF,2017-04-23,95.3,-3.3768,5.2384,Max Scherzer,435522,453286,null,ball,,,,,14,null,R,L,R,NYM,WSH,B,null,null,1,0,2017,-0.9351,1.3396,1.7870,2.0923,null,null,null,2,1,Bot,null,null,,,446308,,170424_002905,,,,,,,3.9905,1.9767,null,null,null,93.9160,2546,5.8240,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.6755,0.0,0.0,null,null,null,null,null,11,2,2017-04-23,4
8795,FF,2017-04-23,94.6,-3.3986,5.4097,Max Scherzer,435522,453286,null,ball,,,,,14,null,R,L,R,NYM,WSH,B,null,null,0,0,2017,-1.2394,1.1782,0.6184,1.3237,null,null,null,2,1,Bot,null,null,,,446308,,170424_002848,,,,,,,3.9425,1.9767,null,null,null,93.1480,2557,5.8030,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.6970,0.0,0.0,null,null,null,null,null,11,1,2017-04-23,4
8796,CH,2017-04-23,84.9,-3.4480,5.2833,Max Scherzer,457803,453286,field_out,hit_into_play,,,,,13,"Jay Bruce grounds out, second baseman Daniel Murphy to first baseman Ryan Zimmerman.  ",R,L,R,NYM,WSH,X,4,ground_ball,1,2,2017,-1.6619,0.3122,-1.2400,2.2141,null,null,null,1,1,Bot,148.66,145.69,,,446308,,170424_002805,,,,,,,3.7466,1.5356,10,85.8,-12.2150,84.9150,1445,6.4020,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.0980,0.134,0.126,0.00,1,0,0,2,10,4,2017-04-23,4
8797,CH,2017-04-23,85.7,-3.5434,5.3576,Max Scherzer,457803,453286,null,swinging_strike,,,,,13,null,R,L,R,NYM,WSH,S,null,null,1,1,2017,-1.6988,0.4561,-1.3918,1.7294,null,null,null,1,1,Bot,null,null,,,446308,,170424_002748,,,,,,,3.7466,1.5356,null,null,null,85.4150,1491,6.3590,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.1405,0.0,0.0,null,null,null,null,null,10,3,2017-04-23,4
8798,FF,2017-04-23,94.9,-3.4987,5.3266,Max Scherzer,457803,453286,null,ball,,,,,14,null,R,L,R,NYM,WSH,B,null,null,0,1,2017,-1.1057,1.3798,1.4172,2.1386,null,null,null,1,1,Bot,null,null,,,446308,,170424_002732,,,,,,,3.8523,1.8626,null,null,null,93.0800,2513,5.8000,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.6993,0.0,0.0,null,null,null,null,null,10,2,2017-04-23,4
8799,SL,2017-04-23,86.0,-3.5831,5.2183,Max Scherzer,457803,453286,null,foul,,,,,5,null,R,L,R,NYM,WSH,S,null,null,0,0,2017,-0.1609,0.4145,-0.1793,2.4872,null,null,null,1,1,Bot,null,null,,,446308,,170424_002711,,,,,,,3.7466,1.5356,157,102.7,7.9517,84.8790,2344,5.6500,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.8500,0.0,0.0,null,null,null,null,4,10,1,2017-04-23,4
8800,SL,2017-04-23,87.6,-3.5527,5.1781,Max Scherzer,452678,453286,strikeout,swinging_strike,,,,,9,Asdrubal Cabrera strikes out swinging.  ,R,L,R,NYM,WSH,S,null,null,2,2,2017,0.3293,0.5128,0.6619,1.7212,null,null,null,0,1,Bot,null,null,,,446308,,170424_002633,,,,,,,3.7466,1.5356,null,null,null,86.6730,2449,5.9040,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.5960,0.0,0.0,0.00,1,0,0,null,9,6,2017-04-23,4
8801,FF,2017-04-23,95.0,-3.4534,5.1908,Max Scherzer,452678,453286,null,foul,,,,,11,null,R,L,R,NYM,WSH,S,null,null,2,2,2017,-1.1644,1.4044,-0.8969,3.5526,null,null,null,0,1,Bot,null,null,,,446308,,170424_002608,,,,,,,3.7466,1.5356,null,null,null,93.5810,2567,6.0030,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.4961,0.0,0.0,null,null,null,null,null,9,5,2017-04-23,4
8802,CH,2017-04-23,85.0,-3.5750,5.1079,Max Scherzer,452678,453286,null,ball,,,,,14,null,R,L,R,NYM,WSH,B,null,null,1,2,2017,-1.6270,0.3290,0.3458,-0.2347,null,null,null,0,1,Bot,null,null,,,446308,,170424_002545,,,,,,,3.7466,1.8338,null,null,null,83.4090,1716,5.6710,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.8282,0.0,0.0,null,null,null,null,null,9,4,2017-04-23,4
8803,SL,2017-04-23,86.7,-3.6083,5.2349,Max Scherzer,452678,453286,null,foul,,,,,6,null,R,L,R,NYM,WSH,S,null,null,1,1,2017,-0.1445,0.4561,0.3823,2.5028,null,null,null,0,1,Bot,null,null,,,446308,,170424_002520,,,,,,,3.7472,1.5363,null,null,null,85.4220,2428,5.7150,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.7850,0.0,0.0,null,null,null,null,null,9,3,2017-04-23,4
8804,FF,2017-04-23,94.2,-3.5265,5.2749,Max Scherzer,452678,453286,null,ball,,,,,2,null,R,L,R,NYM,WSH,B,null,null,0,1,2017,-1.1201,1.1177,-0.2018,3.6604,null,null,null,0,1,Bot,null,null,,,446308,,170424_002500,,,,,,,3.7437,1.9793,null,null,null,92.9190,2731,5.6560,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.8433,0.0,0.0,null,null,null,null,null,9,2,2017-04-23,4
8805,FF,2017-04-23,94.4,-3.4974,5.3433,Max Scherzer,452678,453286,null,swinging_strike,,,,,11,null,R,L,R,NYM,WSH,S,null,null,0,0,2017,-1.2110,1.3553,-1.0721,3.2847,null,null,null,0,1,Bot,null,null,,,446308,,170424_002443,,,,,,,3.7466,1.5356,null,null,null,92.6480,2571,5.6150,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.8842,0.0,0.0,null,null,null,null,null,9,1,2017-04-23,4
8806,FF,2017-04-23,94.3,-3.4027,5.2366,Max Scherzer,624424,453286,home_run,hit_into_play_score,,,,,4,Michael Conforto homers (4) on a fly ball to left field.  ,R,L,R,NYM,WSH,X,null,fly_ball,1,0,2017,-1.4006,1.2655,-0.6239,2.4148,null,null,null,0,1,Bot,21.29,88.23,,,446308,,170424_002346,,,,,,,3.7866,1.5656,350,100.2,37.2740,92.9340,2659,5.9120,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.5880,0.28,0.537,2.00,1,0,3,5,8,2,2017-04-23,4
8807,FF,2017-04-23,95.2,-3.5613,5.2594,Max Scherzer,624424,453286,null,ball,,,,,14,null,R,L,R,NYM,WSH,B,null,null,0,0,2017,-1.3590,1.0825,1.3376,2.1940,null,null,null,0,1,Bot,null,null,,,446308,,170424_002331,,,,,,,3.5464,1.8541,null,null,null,93.9180,2650,5.9270,490380,453286,446308,475582,502517,543685,607208,150029,594809,547180,54.5721,0.0,0.0,null,null,null,null,null,8,1,2017-04-23,4
9418,SL,2017-04-18,85.7,-3.3635,4.9696,Max Scherzer,435559,453286,strikeout,foul_tip,,,,,8,Kurt Suzuki strikes out on a foul tip.  ,R,R,R,ATL,WSH,S,null,null,2,2,2017,0.0005,0.0935,-0.0620,1.4947,null,null,null,2,7,Bot,null,null,,,446308,,170419_014723,,,,,,,3.6600,1.4870,null,null,null,85.8260,2122,6.1910,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.3088,0.0,0.0,0.00,1,0,0,null,53,6,2017-04-18,4
9419,CU,2017-04-18,77.8,-3.0815,5.4241,Max Scherzer,435559,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,1,2,2017,0.8503,-0.9148,0.4298,0.2844,null,null,null,2,7,Bot,null,null,,,446308,,170419_014660,,,,,,,3.4631,1.6099,null,null,null,76.9170,2579,5.4460,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.0538,0.0,0.0,null,null,null,null,null,53,5,2017-04-18,4
9420,FF,2017-04-18,95.4,-3.3720,4.9901,Max Scherzer,435559,453286,null,foul,,,,,9,null,R,R,R,ATL,WSH,S,null,null,1,2,2017,-0.7501,1.1854,0.5782,1.7074,null,null,null,2,7,Bot,null,null,,,446308,,170419_014622,,,,,,,3.6600,1.4870,280,83.7,34.9065,94.1210,2632,5.5380,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.9626,0.0,0.0,null,null,null,null,3,53,4,2017-04-18,4
9421,FF,2017-04-18,93.0,-3.2827,4.8661,Max Scherzer,435559,453286,null,foul,,,,,6,null,R,R,R,ATL,WSH,S,null,null,1,1,2017,-0.3818,0.8433,0.7402,2.5636,null,null,null,2,7,Bot,null,null,,,446308,,170419_014552,,,,,,,3.6600,1.4870,205,75.9,55.7614,92.3290,2630,5.7590,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7413,0.0,0.0,null,null,null,null,3,53,3,2017-04-18,4
9422,FF,2017-04-18,94.4,-3.0615,5.0206,Max Scherzer,435559,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,0,1,2017,-0.0176,1.3950,1.5951,1.1808,null,null,null,2,7,Bot,null,null,,,446308,,170419_014532,,,,,,,3.6015,1.6875,null,null,null,93.7700,2492,6.1770,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.3229,0.0,0.0,null,null,null,null,null,53,2,2017-04-18,4
9423,SL,2017-04-18,85.0,-3.4101,5.1143,Max Scherzer,435559,453286,null,called_strike,,,,,7,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,0.0676,0.3243,-0.3347,1.8035,null,null,null,2,7,Bot,null,null,,,446308,,170419_014515,,,,,,,3.2850,1.4870,null,null,null,83.3290,2304,5.2850,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.2148,0.0,0.0,null,null,null,null,null,53,1,2017-04-18,4
9424,SL,2017-04-18,85.6,-3.1327,5.4007,Max Scherzer,611177,453286,strikeout,swinging_strike,,,,,14,Adonis Garcia strikes out swinging.  ,R,R,R,ATL,WSH,S,null,null,0,2,2017,1.0979,0.7392,1.6101,1.4937,null,null,null,1,7,Bot,null,null,,,446308,,170419_014439,,,,,,,3.6600,1.4870,null,null,null,83.2300,2245,5.3380,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.1621,0.0,0.0,0.00,1,0,0,null,52,3,2017-04-18,4
9425,FF,2017-04-18,93.7,-3.3254,4.9152,Max Scherzer,611177,453286,null,swinging_strike,,,,,6,null,R,R,R,ATL,WSH,S,null,null,0,1,2017,-0.5226,0.7555,0.4935,2.5168,null,null,null,1,7,Bot,null,null,,,446308,,170419_014422,,,,,,,3.6600,1.4870,null,null,null,92.9920,2487,5.7110,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7890,0.0,0.0,null,null,null,null,null,52,2,2017-04-18,4
9426,FT,2017-04-18,92.7,-3.5080,4.9915,Max Scherzer,611177,453286,null,called_strike,,,,,6,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,-2.0537,0.2300,0.6174,3.0215,null,null,null,1,7,Bot,null,null,,,446308,,170419_014408,,,,,,,3.7093,1.7346,null,null,null,92.2930,2550,5.5700,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.9303,0.0,0.0,null,null,null,null,null,52,1,2017-04-18,4
9427,SL,2017-04-18,84.6,-3.3081,5.3612,Max Scherzer,408252,453286,field_out,hit_into_play,,,,,7,"Brandon Phillips grounds out, shortstop Wilmer Difo to first baseman Ryan Zimmerman.  ",R,R,R,ATL,WSH,X,6,ground_ball,1,2,2017,-0.1528,0.1037,-0.7828,2.0803,null,null,null,0,7,Bot,108.25,152.33,,,446308,,170419_014328,,,,,,,3.7460,1.5350,4,75.9,-29.2310,83.0460,2236,5.4510,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.0489,0.058,0.054,0.00,1,0,0,2,51,6,2017-04-18,4
9428,SL,2017-04-18,81.6,-3.2811,5.2183,Max Scherzer,408252,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,0,2,2017,0.8487,-0.2105,1.0323,-0.5029,null,null,null,0,7,Bot,null,null,,,446308,,170419_014302,,,,,,,3.4668,1.6973,null,null,null,80.5060,2339,5.7400,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7598,0.0,0.0,null,null,null,null,null,51,5,2017-04-18,4
9429,SL,2017-04-18,86.2,-3.3401,5.0104,Max Scherzer,408252,453286,null,foul,,,,,9,null,R,R,R,ATL,WSH,S,null,null,0,2,2017,0.6957,-0.0048,0.7795,1.9902,null,null,null,0,7,Bot,null,null,,,446308,,170419_014233,,,,,,,3.7460,1.5350,153,65.0,63.5156,85.0450,2410,5.4110,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.0892,0.0,0.0,null,null,null,null,3,51,4,2017-04-18,4
9430,SL,2017-04-18,85.6,-3.3215,5.1778,Max Scherzer,408252,453286,null,foul,,,,,14,null,R,R,R,ATL,WSH,S,null,null,0,2,2017,0.3483,0.3933,0.5828,0.7756,null,null,null,0,7,Bot,null,null,,,446308,,170419_014159,,,,,,,3.7460,1.5350,null,null,null,84.4690,2402,5.6680,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.8317,0.0,0.0,null,null,null,null,null,51,3,2017-04-18,4
9431,FF,2017-04-18,94.2,-3.3348,5.0513,Max Scherzer,408252,453286,null,foul,,,,,5,null,R,R,R,ATL,WSH,S,null,null,0,1,2017,-0.8728,0.8594,0.2356,2.3223,null,null,null,0,7,Bot,null,null,,,446308,,170419_014136,,,,,,,3.7460,1.5350,217,75.7,49.5717,92.9800,2717,5.5980,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.9019,0.0,0.0,null,null,null,null,3,51,2,2017-04-18,4
9432,CH,2017-04-18,82.6,-1.9137,6.6527,Max Scherzer,408252,453286,null,called_strike,,,,,2,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,-2.8073,-1.8912,0.1320,3.6404,null,null,null,0,7,Bot,null,null,,,446308,,170419_014117,,,,,,,3.7460,1.5350,null,null,null,82.4820,2514,4.7920,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.7084,0.0,0.0,null,null,null,null,null,51,1,2017-04-18,4
9433,null,2017-04-18,,null,null,Max Scherzer,455976,453286,field_out,hit_into_play,,,,,null,Nick Markakis lines out to right fielder Bryce Harper.  ,R,L,R,ATL,WSH,X,9,line_drive,2,0,2017,null,null,null,null,null,null,518692.00,2,6,Bot,170.67,92.33,,,null,,null,,,,,,,null,null,null,91.0,18.0000,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.48,0.496,0.00,1,0,0,4,47,3,2017-04-18,4
9434,null,2017-04-18,,null,null,Max Scherzer,455976,453286,null,blocked_ball,,,,,null,null,R,L,R,ATL,WSH,B,null,null,1,0,2017,null,null,null,null,null,null,518692.00,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,null,null,null,null,null,47,2,2017-04-18,4
9435,null,2017-04-18,,null,null,Max Scherzer,455976,453286,null,ball,,,,,null,null,R,L,R,ATL,WSH,B,null,null,0,0,2017,null,null,null,null,null,null,518692.00,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,null,null,null,null,null,47,1,2017-04-18,4
9436,null,2017-04-18,,null,null,Max Scherzer,518692,453286,walk,ball,,,,,null,Freddie Freeman walks.  ,R,L,R,ATL,WSH,B,null,null,3,2,2017,null,null,null,null,null,null,null,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,0.70,1,0,0,null,46,8,2017-04-18,4
9437,null,2017-04-18,,null,null,Max Scherzer,518692,453286,null,ball,,,,,null,null,R,L,R,ATL,WSH,B,null,null,2,2,2017,null,null,null,null,null,null,null,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,null,null,null,null,null,46,7,2017-04-18,4
9438,null,2017-04-18,,null,null,Max Scherzer,518692,453286,null,foul,,,,,null,null,R,L,R,ATL,WSH,S,null,null,2,2,2017,null,null,null,null,null,null,null,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,null,null,null,null,null,46,6,2017-04-18,4
9439,null,2017-04-18,,null,null,Max Scherzer,518692,453286,null,ball,,,,,null,null,R,L,R,ATL,WSH,B,null,null,1,2,2017,null,null,null,null,null,null,null,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,null,null,null,null,null,46,5,2017-04-18,4
9440,null,2017-04-18,,null,null,Max Scherzer,518692,453286,null,foul,,,,,null,null,R,L,R,ATL,WSH,S,null,null,1,2,2017,null,null,null,null,null,null,null,2,6,Bot,null,null,,,null,,null,,,,,,,null,null,null,null,null,null,null,null,490309,null,null,null,null,null,null,null,null,null,null,0.0,0.0,null,null,null,null,null,46,4,2017-04-18,4
9441,null,2017-04-18,,null,null,Max Scherzer,518692,453286,null,foul,,,,,null,null,R,L,R,ATL,WSH,S,null,null,1,1,2017,null,null,null,null,null,null,null,2,6,Bot,null,null,,,446308,,170419_012639,,,,,,,3.5750,1.6810,16,90.5,-7.2058,null,null,null,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,null,0.0,0.0,null,null,null,null,2,46,3,2017-04-18,4
9442,FF,2017-04-18,94.7,-3.2135,5.2536,Max Scherzer,518692,453286,null,ball,,,,,14,null,R,L,R,ATL,WSH,B,null,null,0,1,2017,-0.4732,1.2426,1.0753,2.2184,null,null,null,2,6,Bot,null,null,,,446308,,170419_012617,,,,,,,3.5750,1.6810,null,null,null,93.5150,2477,5.9150,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.5854,0.0,0.0,null,null,null,null,null,46,2,2017-04-18,4
9443,FF,2017-04-18,94.6,-3.2195,5.4584,Max Scherzer,518692,453286,null,foul,,,,,12,null,R,L,R,ATL,WSH,S,null,null,0,0,2017,-0.2830,1.7460,0.9978,2.8076,null,null,null,2,6,Bot,null,null,,,446308,,170419_012556,,,,,,,3.5750,1.6810,19,78.1,-8.6963,93.1420,2496,5.7300,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7703,0.0,0.0,null,null,null,null,2,46,1,2017-04-18,4
9444,FF,2017-04-18,93.5,-3.3074,5.0342,Max Scherzer,621020,453286,field_out,hit_into_play,,,,,3,Dansby Swanson flies out to center fielder Adam Eaton.  ,R,R,R,ATL,WSH,X,8,fly_ball,3,2,2017,-0.6342,1.1599,0.5753,3.4696,null,null,null,1,6,Bot,124.01,76.58,,,446308,,170419_012513,,,,,,,3.4110,1.5650,299,87.5,42.4570,93.0230,2435,6.0170,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.4832,0.007,0.008,0.00,1,0,0,3,45,6,2017-04-18,4
9445,SL,2017-04-18,84.2,-3.4496,5.1563,Max Scherzer,621020,453286,null,ball,,,,,13,null,R,R,R,ATL,WSH,B,null,null,2,2,2017,-0.0256,0.1120,-0.9362,2.3797,null,null,null,1,6,Bot,null,null,,,446308,,170419_012448,,,,,,,3.6971,1.8263,null,null,null,82.9970,2220,5.5790,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.9216,0.0,0.0,null,null,null,null,null,45,5,2017-04-18,4
9446,SL,2017-04-18,86.9,-3.1958,5.1657,Max Scherzer,621020,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,1,2,2017,1.0340,-0.0127,1.5602,0.2751,null,null,null,1,6,Bot,null,null,,,446308,,170419_012418,,,,,,,3.6819,1.8415,null,null,null,85.9270,2472,5.8610,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.6395,0.0,0.0,null,null,null,null,null,45,4,2017-04-18,4
9447,FF,2017-04-18,95.5,-3.2583,5.0654,Max Scherzer,621020,453286,null,ball,,,,,12,null,R,R,R,ATL,WSH,B,null,null,0,2,2017,-0.5889,1.0258,1.5103,3.0985,null,null,null,1,6,Bot,null,null,,,446308,,170419_012354,,,,,,,3.6362,1.8263,null,null,null,94.2630,2679,5.6490,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.8516,0.0,0.0,null,null,null,null,null,45,3,2017-04-18,4
9448,SL,2017-04-18,85.9,-3.3932,5.3819,Max Scherzer,621020,453286,null,swinging_strike,,,,,14,null,R,R,R,ATL,WSH,S,null,null,0,1,2017,0.9149,0.3984,0.3473,1.0472,null,null,null,1,6,Bot,null,null,,,446308,,170419_012328,,,,,,,3.7860,1.5650,null,null,null,85.0000,2456,5.7700,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7304,0.0,0.0,null,null,null,null,null,45,2,2017-04-18,4
9449,FF,2017-04-18,94.3,-3.2946,5.0896,Max Scherzer,621020,453286,null,swinging_strike,,,,,5,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,-0.3104,1.2506,0.1540,2.8733,null,null,null,1,6,Bot,null,null,,,446308,,170419_012309,,,,,,,3.7860,1.5650,null,null,null,93.8150,2590,5.9950,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.5056,0.0,0.0,null,null,null,null,null,45,1,2017-04-18,4
9450,FF,2017-04-18,95.0,-3.3295,5.0881,Max Scherzer,542255,453286,field_out,hit_into_play,,,,,6,Ender Inciarte flies out to center fielder Adam Eaton.  ,R,L,R,ATL,WSH,X,8,fly_ball,3,2,2017,-0.7632,1.1950,0.3131,2.5542,null,null,null,0,6,Bot,0.00,0.00,,,446308,,170419_012230,,,,,,,3.6940,1.5130,305,83.5,35.7180,93.9180,2681,5.7510,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7487,0.013,0.016,0.00,1,0,0,3,44,8,2017-04-18,4
9451,FF,2017-04-18,94.2,-3.3117,5.1611,Max Scherzer,542255,453286,null,ball,,,,,14,null,R,L,R,ATL,WSH,B,null,null,2,2,2017,-0.7679,1.3766,1.0121,2.1327,null,null,null,0,6,Bot,null,null,,,446308,,170419_012211,,,,,,,3.2706,1.5158,null,null,null,92.6830,2652,5.6040,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.8966,0.0,0.0,null,null,null,null,null,44,7,2017-04-18,4
9452,SL,2017-04-18,86.3,-3.3147,4.9190,Max Scherzer,542255,453286,null,foul,,,,,6,null,R,L,R,ATL,WSH,S,null,null,2,2,2017,0.3753,-0.1895,0.5426,2.0912,null,null,null,0,6,Bot,null,null,,,446308,,170419_012149,,,,,,,3.3190,1.5130,129,70.4,18.6979,86.8250,2649,6.1090,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.3913,0.0,0.0,null,null,null,null,4,44,6,2017-04-18,4
9453,SL,2017-04-18,86.8,-3.4629,5.2064,Max Scherzer,542255,453286,null,foul,,,,,1,null,R,L,R,ATL,WSH,S,null,null,2,2,2017,-0.0296,0.1949,-0.2967,2.9722,null,null,null,0,6,Bot,null,null,,,446308,,170419_012124,,,,,,,3.3190,1.5130,257,77.2,45.7829,86.8030,2606,5.8710,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.6287,0.0,0.0,null,null,null,null,3,44,5,2017-04-18,4
9454,CH,2017-04-18,85.4,-3.1287,5.2656,Max Scherzer,542255,453286,null,foul,,,,,7,null,R,L,R,ATL,WSH,S,null,null,2,1,2017,-1.2616,-0.1057,-0.6673,1.8762,null,null,null,0,6,Bot,null,null,,,446308,,170419_012103,,,,,,,3.3190,1.5130,170,67.7,31.6282,84.4430,1326,5.7060,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.7943,0.0,0.0,null,null,null,null,4,44,4,2017-04-18,4
9455,CH,2017-04-18,85.0,-3.2660,5.2527,Max Scherzer,542255,453286,null,ball,,,,,13,null,R,L,R,ATL,WSH,B,null,null,1,1,2017,-1.4197,0.3700,-0.0007,0.6986,null,null,null,0,6,Bot,null,null,,,446308,,170419_012045,,,,,,,3.3618,1.5766,null,null,null,84.3120,1341,5.9280,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.5724,0.0,0.0,null,null,null,null,null,44,3,2017-04-18,4
9456,FF,2017-04-18,92.5,-3.2956,5.3282,Max Scherzer,542255,453286,null,foul,,,,,1,null,R,L,R,ATL,WSH,S,null,null,1,0,2017,-1.4456,1.5489,-0.6522,3.0559,null,null,null,0,6,Bot,null,null,,,null,,170419_012023,,,,,,,3.6940,1.5130,228,78.6,47.8930,null,2652,5.6899,490309,null,null,null,null,null,null,null,null,null,54.8108,0.0,0.0,null,null,null,null,3,44,2,2017-04-18,4
9457,CU,2017-04-18,77.2,-3.1440,5.5729,Max Scherzer,542255,453286,null,ball,,,,,14,null,R,L,R,ATL,WSH,B,null,null,0,0,2017,1.5740,-0.5962,1.6766,2.0226,null,null,null,0,6,Bot,null,null,,,446308,,170419_012008,,,,,,,3.2402,1.4701,null,null,null,75.6820,2779,5.2820,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.2185,0.0,0.0,null,null,null,null,null,44,1,2017-04-18,4
9458,SL,2017-04-18,84.8,-3.5302,5.1876,Max Scherzer,592314,453286,strikeout,swinging_strike,,,,,8,Mike Foltynewicz strikes out swinging.  ,R,R,R,ATL,WSH,S,null,null,2,2,2017,-0.1816,0.0690,-0.0582,2.1442,null,null,null,2,5,Bot,null,null,,,446308,,170419_011206,,,,,,,3.9240,1.6270,null,null,null,83.1030,2341,5.3900,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,55.1101,0.0,0.0,0.00,1,0,0,null,40,5,2017-04-18,4
9459,FF,2017-04-18,93.4,-3.3574,5.1608,Max Scherzer,592314,453286,null,swinging_strike,,,,,6,null,R,R,R,ATL,WSH,S,null,null,2,1,2017,-0.6437,1.1925,0.4717,2.4483,null,null,null,2,5,Bot,null,null,,,446308,,170419_011150,,,,,,,3.9240,1.6270,null,null,null,92.2820,2434,5.6520,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.8481,0.0,0.0,null,null,null,null,null,40,4,2017-04-18,4
9460,FF,2017-04-18,92.6,-3.3653,4.9601,Max Scherzer,592314,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,1,1,2017,-0.5799,0.9260,1.1885,2.6532,null,null,null,2,5,Bot,null,null,,,446308,,170419_011132,,,,,,,3.6497,1.8550,null,null,null,92.3680,2403,6.0090,490309,453286,446308,475582,502517,543685,594694,150029,594809,547180,54.4916,0.0,0.0,null,null,null,null,null,40,3,2017-04-18,4
